id,SalePrice
1990,210716.41631985386
1991,242554.94052585214
1992,208986.40291760396
1993,172959.18959778268
1994,225078.98413857003
1995,185994.12740774453
1996,285754.23080384254
1997,356111.73371517076
1998,310973.9040879365
1999,326533.9372764118
2000,326854.23936922103
2001,289206.76556830783
2002,259093.71902066865
2003,238639.98841082677
2004,264799.5859427012
2005,236012.84583045682
2006,231715.60393824545
2007,255680.6431965537
2008,220505.07147501013
2009,203815.48640071694
2010,202833.48944730335
2011,137405.8003268285
2012,179848.00454034912
2013,178409.5720928104
2014,191287.390288605
2015,198026.69885744178
2016,198282.40078270063
2017,199244.25588316994
2018,102074.89461999456
2019,133512.0806183929
2020,72719.0030651401
2021,85925.39062277565
2022,225289.57789707673
2023,125632.67737597483
2024,296990.8465920739
2025,346454.303681127
2026,171254.72572028264
2027,156107.4797814018
2028,157523.18034348125
2029,162569.73200328765
2030,262371.011306847
2031,247842.96092099953
2032,275023.68465113756
2033,251726.8479802641
2034,181248.03289704723
2035,245147.14824400144
2036,194726.92451303592
2037,195851.55563266715
2038,320465.70396686706
2039,215906.7216858092
2040,300012.3028530413
2041,317725.64385311585
2042,227502.23275850806
2043,175516.55032736738
2044,178735.61048458132
2045,204940.50828340696
2046,145006.47423678124
2047,127533.0295337115
2048,142551.5213761538
2049,144167.42557724973
2050,160254.6989477434
2051,94818.12380846252
2052,129287.40536750434
2053,150446.69951186748
2054,72497.42779055401
2055,157315.753993826
2056,145634.53553885815
2057,98603.37462892686
2058,208519.37651374983
2059,131609.82538154628
2060,170769.1584000591
2061,176101.8973078779
2062,123101.68122730404
2063,125146.03095359821
2064,138792.37102854974
2065,130801.27354890632
2066,181041.07343233516
2067,124242.79602175928
2068,152891.0550904451
2069,83123.40686016029
2070,115221.72477535554
2071,92322.35755986045
2072,151222.80512486515
2073,132793.13566919917
2074,177268.51461738592
2075,131845.85531038302
2076,128698.81566997734
2077,157997.72328343685
2078,139194.99555612274
2079,131042.77482376178
2080,128471.46245191572
2081,117067.55759692576
2082,135329.96799348283
2083,140540.3695745545
2084,124924.83817679202
2085,103681.41382835852
2086,121283.9042943297
2087,107778.44891686749
2088,95142.39713892667
2089,79764.51446169126
2090,125474.67635241384
2091,94354.1475399303
2092,144503.85971324402
2093,131962.6875677331
2094,125064.48099894181
2095,134802.98463083408
2096,90708.90387538425
2097,91528.93938178616
2098,156796.70275323954
2099,43047.904301278526
2100,63917.45833324536
2101,108854.62559840176
2102,117786.38363011333
2103,94242.03772697435
2104,135895.49491356104
2105,135043.6804745501
2106,31644.534508737735
2107,210073.02792240796
2108,121579.6123021522
2109,113012.48825922655
2110,124966.4643473078
2111,145536.52415402303
2112,147827.5750782478
2113,107370.37315392355
2114,108004.69520934357
2115,162628.03652470408
2116,129097.11887940741
2117,152530.33879619336
2118,123544.37828538171
2119,126155.08188791154
2120,122519.49437057413
2121,110321.79148971324
2122,123650.40800828207
2123,101236.96540872753
2124,187192.1922221044
2125,130152.99480321375
2126,156137.57016668725
2127,172290.58067581058
2128,132552.23391433735
2129,105112.72463813634
2130,143611.2616120486
2131,135792.2557537316
2132,126745.61852456059
2133,139075.37446316867
2134,136888.0589764719
2135,112847.44097460643
2136,40305.78223552124
2137,100740.96374791581
2138,130734.02901043626
2139,157670.22676330002
2140,150734.60640131298
2141,163798.7630718617
2142,118841.18913340173
2143,152347.82735428168
2144,104575.11558781483
2145,140375.55247037113
2146,173127.84259671893
2147,188787.43966030166
2148,137518.07548003912
2149,131457.41875876952
2150,231850.13768549496
2151,131997.6740925751
2152,192028.86939725187
2153,165217.39923151513
2154,102647.87659814721
2155,138398.63880058285
2156,254246.92422094243
2157,227562.17645401147
2158,232042.30087192776
2159,229142.27807931788
2160,193723.37554190913
2161,236748.89585182327
2162,344750.7584522066
2163,359028.7904003998
2164,232276.17131849634
2165,222556.0727049095
2166,170801.4491436493
2167,211109.4773230299
2168,196525.85211845138
2169,193781.6884237982
2170,225244.22064691456
2171,156506.2217971409
2172,150346.10045490565
2173,188560.79644833144
2174,233370.9101800837
2175,255249.50702898996
2176,292406.7410923927
2177,239743.35938796774
2178,221775.03855089634
2179,132164.06763923634
2180,220046.80747339432
2181,197252.16216991493
2182,222662.10194992786
2183,193540.45524648228
2184,111823.15430066397
2185,109714.58994515461
2186,153451.17413993052
2187,159723.49062048644
2188,156329.85017137602
2189,306271.2152955979
2190,79873.25767358998
2191,60997.07846618281
2192,89386.98758223513
2193,132614.78175849293
2194,106504.57632238988
2195,94657.45462889562
2196,110157.19286748162
2197,97293.60621185252
2198,165366.10575148172
2199,194708.16301309294
2200,168258.12439917168
2201,149684.30184418417
2202,205059.2738109423
2203,146963.7743512307
2204,176925.0769922851
2205,117925.26074882713
2206,158765.98241488554
2207,221780.7743692178
2208,273097.91177154426
2209,249740.93507085054
2210,102093.60821268673
2211,143053.73760580597
2212,129240.24854703574
2213,109910.63601428072
2214,139115.0371224013
2215,109942.74789800076
2216,150346.92754657043
2217,67852.2111392495
2218,69860.17622370808
2219,69270.22554735234
2220,65700.6236332017
2221,306427.6056287091
2222,268096.1414606236
2223,281272.9070107769
2224,217513.13112608716
2225,126163.61218402558
2226,180694.68224629026
2227,179147.69405713514
2228,265326.9894518682
2229,236196.57997642737
2230,160631.8747704851
2231,209154.39267383446
2232,190199.49486401188
2233,173973.3355395426
2234,255786.42371430923
2235,238076.9268401987
2236,238088.297378249
2237,292393.99865623843
2238,201666.4565638143
2239,109532.78988551593
2240,167614.80985221732
2241,124622.28162816772
2242,112131.22648298065
2243,121321.36022002064
2244,103265.80337277264
2245,95252.79900448606
2246,149163.0782811516
2247,126495.1524893752
2248,138568.32216075482
2249,107946.5642583099
2250,126570.7678280113
2251,131430.42692686128
2252,188016.04064733326
2253,166947.39180925558
2254,181348.24160691106
2255,193700.05754085956
2256,167253.4873687158
2257,223765.20984769124
2258,160834.6207755484
2259,173066.85629317875
2260,177465.07271513145
2261,206942.90239991923
2262,218367.63435594598
2263,404979.43264977145
2264,447902.2381145854
2265,167753.51441142766
2266,328977.3088570519
2267,361403.24208469805
2268,420761.4767664729
2269,157826.35622044548
2270,188562.34697018703
2271,212687.05283875624
2272,191872.75015078543
2273,161213.57199048623
2274,182004.72457707673
2275,170143.77032775746
2276,177177.04402760323
2277,184359.16900869424
2278,166164.06244872604
2279,134826.1880263075
2280,109682.81974895555
2281,138656.2478842847
2282,161980.96139811142
2283,108151.9494858348
2284,132110.4195684219
2285,139489.56321450532
2286,124756.21195305523
2287,393311.3028184483
2288,307850.8988782305
2289,330567.24252483086
2290,429099.7608815334
2291,381028.65168631286
2292,420650.72707408783
2293,445944.7985719496
2294,390804.5315596312
2295,450970.1607868986
2296,288795.96839314024
2297,384460.3995264394
2298,373781.39803336235
2299,362687.8218969826
2300,346392.85322796484
2301,354641.78657931974
2302,266097.7784896281
2303,272270.0136915825
2304,266636.93992900406
2305,213760.4318082279
2306,204051.8995584224
2307,215171.43539889227
2308,221559.51788060414
2309,335191.71987378434
2310,227279.44591278327
2311,202760.0673608809
2312,187312.85412629717
2313,174781.38111602794
2314,178582.68058813643
2315,189342.41345012956
2316,215706.26502007013
2317,191468.8841276695
2318,181496.72878390807
2319,188977.18140084692
2320,194364.55856910814
2321,217580.84149771463
2322,204000.30757069634
2323,182534.47795294737
2324,197013.71850831853
2325,217412.35693723452
2326,187734.34528464708
2327,204749.586160813
2328,212564.15710909897
2329,198804.1914148624
2330,192144.9837959886
2331,335419.25047609536
2332,391707.7416521483
2333,332257.5649605687
2334,289982.0188713684
2335,326336.8942894228
2336,312293.7199537344
2337,195506.16607174254
2338,243640.26258299104
2339,218331.77426315797
2340,380388.66489729774
2341,219338.3018038005
2342,229737.74730207515
2343,218925.8461788774
2344,228640.74539428717
2345,223762.94746535644
2346,226753.2759914843
2347,216453.40300131356
2348,246694.89111817116
2349,211540.94973970018
2350,327620.3482860512
2351,290893.2480465071
2352,258966.7383333859
2353,266365.11979617504
2354,159579.9315885679
2355,153908.20901071874
2356,142866.40513509326
2357,197612.14953051903
2358,190049.54985322233
2359,137830.41572724772
2360,123974.17945970548
2361,154019.7899708493
2362,261838.25052237988
2363,122458.97655214998
2364,149566.48129163776
2365,211138.7290276105
2366,196603.87194376416
2367,216626.43414905109
2368,223865.03779598232
2369,215384.81497002672
2370,167423.47764231986
2371,149596.54783862317
2372,200439.59415511647
2373,298993.4451089096
2374,339155.1965478277
2375,225687.81771213806
2376,294811.6873156099
2377,319968.2688862268
2378,155522.18571665324
2379,220335.73004166596
2380,141837.40883737325
2381,156420.13656753057
2382,204301.53456168692
2383,208023.85012597614
2384,235615.32589284703
2385,175179.10140604235
2386,131115.27832987963
2387,133788.0173824886
2388,93713.44239146856
2389,122770.60979307746
2390,150982.8341890981
2391,135981.81181650667
2392,114652.5820035357
2393,181847.44322740065
2394,125001.12201469229
2395,211483.11046390398
2396,156562.53746317083
2397,206876.0114988424
2398,126703.61141273018
2399,54537.5488778688
2400,60082.37946025457
2401,117024.39612653106
2402,139667.88568042323
2403,147768.35407729982
2404,158005.7985287808
2405,145558.91284558002
2406,142984.50835410925
2407,121534.7925421847
2408,135691.78469138558
2409,122402.52836593555
2410,168647.8867213307
2411,118573.46255752654
2412,152036.3824281569
2413,134569.21408802853
2414,175434.42718292272
2415,133036.8408470992
2416,129628.84717828571
2417,147827.40329152695
2418,141790.10636629956
2419,117915.8958904068
2420,128419.16597054992
2421,147764.32240418473
2422,98312.09313114244
2423,119864.97712395398
2424,129581.060894795
2425,212909.70111825818
2426,152729.41808586754
2427,132367.6384395843
2428,189990.086586799
2429,114587.66495628806
2430,127861.5329421165
2431,96232.69028275309
2432,157838.7130890399
2433,161389.63702055707
2434,153673.58617097407
2435,175588.90423553286
2436,102566.44426963897
2437,89760.15771277831
2438,116983.29664482514
2439,107632.7671085177
2440,123657.03121794201
2441,103910.68524555373
2442,92202.72258381778
2443,148807.3146673527
2444,117149.01446229382
2445,80693.8985081003
2446,142215.38030416565
2447,208097.84914089623
2448,155270.44752413803
2449,114282.53592953249
2450,153070.36953136255
2451,127496.90167743945
2452,220256.90307576722
2453,90275.09647335112
2454,137243.38723329233
2455,157181.82750488492
2456,148421.6346752385
2457,136537.01839802344
2458,143647.27341736818
2459,126244.90211183415
2460,161506.22698867973
2461,144511.13008667435
2462,130703.01280638471
2463,136168.2935175416
2464,197034.3298834404
2465,145233.8924195181
2466,116530.27336575498
2467,122421.38819639129
2468,97826.00825267658
2469,86150.43846661667
2470,220679.48154188844
2471,226379.70375611144
2472,180354.8969598557
2473,123584.38810126903
2474,53640.88238791539
2475,234570.57295597484
2476,115358.08914193255
2477,114235.60315223492
2478,167573.60554650694
2479,99404.03840270231
2480,168071.71828181634
2481,122259.96963274281
2482,104688.76735446532
2483,104077.09308226162
2484,140460.99440063164
2485,130498.81310431636
2486,169926.61261227226
2487,183037.84974433947
2488,168672.66165073542
2489,152634.57703177352
2490,144792.11882787105
2491,82651.49129404535
2492,181224.23931441677
2493,144897.41012542765
2494,161252.17190877628
2495,81119.43799721356
2496,238925.09296043566
2497,153092.01741188602
2498,117483.7804331379
2499,76959.34321879421
2500,91220.87545254338
2501,142086.6675703982
2502,140850.96952752257
2503,97854.03174556757
2504,172695.67292686505
2505,221127.38236052915
2506,248661.11000597314
2507,273050.3282615016
2508,249899.27355226642
2509,219488.19008284458
2510,220288.860934817
2511,187487.41161609418
2512,208332.0312239339
2513,211230.196728474
2514,350862.4829210229
2515,159012.8891582922
2516,187631.31551449047
2517,156549.6573925321
2518,160202.04853427957
2519,219251.48271848378
2520,221490.64916004357
2521,198488.63261438324
2522,227088.56537624216
2523,120430.09781714121
2524,150380.08719147858
2525,162075.12459348456
2526,139301.81904154317
2527,125902.96331424161
2528,131681.50526273914
2529,167997.62023623218
2530,134047.29284991603
2531,238774.7091363219
2532,229827.14003103785
2533,206481.66689435672
2534,219840.72003104922
2535,271905.98518978665
2536,243197.66997553268
2537,228357.15286843874
2538,197494.69976475975
2539,197925.38559220312
2540,196862.9321796589
2541,191119.41946160118
2542,170841.23737295135
2543,115719.20219510549
2544,118230.40769872908
2545,146017.60211036727
2546,126749.87481896253
2547,158346.90089680545
2548,155689.11966581596
2549,136769.29913663422
2550,600584.807620412
2551,110986.1954766307
2552,113108.52910680103
2553,61173.43771919375
2554,95623.1421463961
2555,115467.09329609014
2556,88638.73505064542
2557,99943.7404525188
2558,186408.07403745118
2559,154209.8803010017
2560,161267.87746968144
2561,162311.29681952228
2562,161996.60637809616
2563,164507.36545122974
2564,208056.63498751225
2565,154743.16362530412
2566,169910.15784039604
2567,137842.11637582048
2568,197986.93385163986
2569,228129.0303018213
2570,106226.36505456967
2571,198099.14222509647
2572,146368.68509684585
2573,230445.72717258986
2574,371837.4948597172
2575,138742.37968253042
2576,131744.58372927748
2577,178482.55842541915
2578,79616.16756957606
2579,44855.42119525862
2580,89852.65240101644
2581,105010.96149821952
2582,110827.47150697466
2583,232019.20787349832
2584,168703.5148395818
2585,182293.9043129948
2586,203186.75305299344
2587,196430.24473785318
2588,158092.29096400226
2589,161738.07506765635
2590,188923.0067473275
2591,219918.9651440084
2592,217691.3637068246
2593,262151.93100653915
2594,197725.1577363771
2595,224292.95786482678
2596,264704.5959490482
2597,218749.04860185995
2598,264938.80267746234
2599,349468.6191772979
2600,145412.89639515057
2601,171061.0178985584
2602,61455.320207501296
2603,77049.73484409414
2604,72871.47889265849
2605,65263.76761555532
2606,151958.44937939267
2607,220151.3554281654
2608,212487.03886776476
2609,156686.15895241208
2610,125906.12524871831
2611,154556.88253079448
2612,156292.76839231094
2613,135462.00240936957
2614,130764.95693022362
2615,164082.17369837663
2616,158161.15002796822
2617,182740.76212426485
2618,225899.14129058667
2619,204478.51321055216
2620,195529.99316067086
2621,176704.4538522266
2622,180160.7502833145
2623,228868.28967853705
2624,270784.9012581466
2625,317696.84523981437
2626,175311.49693519005
2627,198101.11800562602
2628,447086.0306144254
2629,488231.859214816
2630,369368.1404186457
2631,465262.4901389205
2632,431534.0126916091
2633,314366.3415592662
2634,427171.2360127277
2635,163894.6288589096
2636,189243.59939423378
2637,196237.65058073995
2638,270270.0253847656
2639,197894.7141500949
2640,153224.3102994865
2641,105922.93725693051
2642,161047.52225794923
2643,109479.72400131018
2644,116451.4225734683
2645,109025.00726971368
2646,89703.88152810384
2647,85988.04740163591
2648,147729.06773298117
2649,157263.01745136338
2650,153203.06471105036
2651,132935.822851144
2652,400175.9868296739
2653,275585.5928245266
2654,296768.5473487212
2655,396994.25647142204
2656,338820.90473126154
2657,375533.0150473085
2658,352186.10859225946
2659,334531.24025133206
2660,379141.95157177234
2661,366441.63461649185
2662,385152.7360686397
2663,285444.74813975324
2664,330206.7744970594
2665,338006.66430572
2666,312252.5900662751
2667,182230.86753520486
2668,187746.6197172876
2669,188605.34751258418
2670,265409.155417108
2671,194390.73765146476
2672,193862.66015777434
2673,186841.64064381015
2674,192773.03489723848
2675,166506.85536278063
2676,194421.42315099924
2677,201253.67020393233
2678,257847.36643381394
2679,295459.282849184
2680,301418.22858871636
2681,413973.3534392116
2682,325250.89527793904
2683,477925.07528555486
2684,317297.31081873167
2685,354217.7543122126
2686,229479.3528200097
2687,284605.24134411593
2688,216526.90179534652
2689,226579.0331845181
2690,386575.4869557037
2691,210115.3668882621
2692,155735.09954613482
2693,208043.05087640183
2694,144516.34883114265
2695,199404.86996837845
2696,190921.25725304335
2697,189056.96357112133
2698,197700.0478661406
2699,162907.6451573947
2700,138961.7491612921
2701,139806.79053464415
2702,107643.93938053888
2703,114306.86347019277
2704,148773.77238969144
2705,106206.38161165977
2706,88905.01225579437
2707,113081.53402030177
2708,126319.15913332358
2709,112010.76306542661
2710,128877.86359357252
2711,266033.75694670726
2712,392231.8172416568
2713,168789.8087925117
2714,147320.80237870873
2715,158940.32792280545
2716,152037.2583851486
2717,187475.90591410792
2718,224477.82784620742
2719,137553.6864660636
2720,175258.8626709195
2721,121319.96913639619
2722,135418.31224211364
2723,143629.3206400714
2724,105081.0701446851
2725,127648.7180887044
2726,140681.97245499142
2727,199301.5720684321
2728,180999.83271733148
2729,132905.44778099668
2730,153562.80709862662
2731,146426.89215560234
2732,152420.02923942672
2733,155543.1636093798
2734,162627.99364170188
